p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
0,2.21008037,0.929,0.436,0,CAFs myCAF like s4,TIMP1,subset,2.21008037,CAFs myCAF like s4,Fibro
0,2.179940371,0.772,0.085,0,CAFs myCAF like s4,POSTN,subset,2.179940371,CAFs myCAF like s4,Fibro
0,2.127695688,0.904,0.097,0,CAFs myCAF like s4,LUM,subset,2.127695688,CAFs myCAF like s4,Fibro
3.57e-150,2.102831207,0.535,0.185,1.0599999999999998e-145,CAFs myCAF like s4,APOD,subset,2.102831207,CAFs myCAF like s4,Fibro
0,2.066663914,0.777,0.137,0,CAFs myCAF like s4,BGN,subset,2.066663914,CAFs myCAF like s4,Fibro
0,2.03403917,0.811,0.128,0,CAFs myCAF like s4,COL6A1,subset,2.03403917,CAFs myCAF like s4,Fibro
0,3.910788127,0.996,0.136,0,CAFs myCAF like s5,COL1A1,subset,3.910788127,CAFs myCAF like s5,Fibro
0,3.625987701,0.995,0.124,0,CAFs myCAF like s5,COL1A2,subset,3.625987701,CAFs myCAF like s5,Fibro
0,3.545584455,0.993,0.104,0,CAFs myCAF like s5,COL3A1,subset,3.545584455,CAFs myCAF like s5,Fibro
0,3.246786736,0.943,0.056,0,CAFs myCAF like s5,SFRP2,subset,3.246786736,CAFs myCAF like s5,Fibro
0,3.2184352,0.993,0.081,0,CAFs myCAF like s5,LUM,subset,3.2184352,CAFs myCAF like s5,Fibro
0,3.178245855,0.934,0.069,0,CAFs myCAF like s5,POSTN,subset,3.178245855,CAFs myCAF like s5,Fibro
0,3.049285651,0.917,0.083,0,CAFs myCAF like s5,CTHRC1,subset,3.049285651,CAFs myCAF like s5,Fibro
0,3.035504281,0.657,0.037,0,CAFs myCAF like s5,MMP11,subset,3.035504281,CAFs myCAF like s5,Fibro
0,2.964995417,0.959,0.165,0,CAFs myCAF like s5,FN1,subset,2.964995417,CAFs myCAF like s5,Fibro
0,2.827808153,0.989,0.222,0,CAFs myCAF like s5,SPARC,subset,2.827808153,CAFs myCAF like s5,Fibro
0,2.811140774,0.915,0.072,0,CAFs Transitioning s3,SFRP2,subset,2.811140774,CAFs Transitioning s3,Fibro
0,2.737382022,0.995,0.097,0,CAFs Transitioning s3,LUM,subset,2.737382022,CAFs Transitioning s3,Fibro
0,2.694468931,0.969,0.119,0,CAFs Transitioning s3,COL3A1,subset,2.694468931,CAFs Transitioning s3,Fibro
0,2.66718158,0.987,0.139,0,CAFs Transitioning s3,COL1A2,subset,2.66718158,CAFs Transitioning s3,Fibro
0,2.658942878,0.975,0.151,0,CAFs Transitioning s3,COL1A1,subset,2.658942878,CAFs Transitioning s3,Fibro
0,2.629312257,0.986,0.112,0,CAFs Transitioning s3,DCN,subset,2.629312257,CAFs Transitioning s3,Fibro
7.3e-199,2.451481419,0.448,0.048,2.1699999999999995e-194,CAFs Transitioning s3,MMP11,subset,2.451481419,CAFs Transitioning s3,Fibro
0,2.357388616,0.803,0.098,0,CAFs Transitioning s3,CTHRC1,subset,2.357388616,CAFs Transitioning s3,Fibro
2.8599999999999995e-237,2.301423668,0.459,0.028,8.51e-233,CAFs Transitioning s3,SFRP4,subset,2.301423668,CAFs Transitioning s3,Fibro
0,2.289767941,0.848,0.088,0,CAFs Transitioning s3,CCDC80,subset,2.289767941,CAFs Transitioning s3,Fibro
