p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
0,2.194914741,0.602,0.113,0,Mature Luminal,PIP,subset,2.194914741,Mature Luminal,Epithelial
0,1.92677448,0.973,0.452,0,Mature Luminal,MGP,subset,1.92677448,Mature Luminal,Epithelial
5.819999999999999e-151,1.921960524,0.462,0.148,1.7299999999999998e-146,Mature Luminal,MUCL1,subset,1.921960524,Mature Luminal,Epithelial
0,1.872780087,0.991,0.506,0,Mature Luminal,XBP1,subset,1.872780087,Mature Luminal,Epithelial
1.35e-223,1.717909075,0.334,0.055,4.01e-219,Mature Luminal,TFF1,subset,1.717909075,Mature Luminal,Epithelial
0,1.673814267,0.677,0.13,0,Mature Luminal,C8orf4,subset,1.673814267,Mature Luminal,Epithelial
0,1.673122942,0.808,0.085,0,Mature Luminal,STC2,subset,1.673122942,Mature Luminal,Epithelial
0,1.651720954,0.7,0.223,0,Mature Luminal,AREG,subset,1.651720954,Mature Luminal,Epithelial
0,1.629448187,0.982,0.302,0,Mature Luminal,KRT18,subset,1.629448187,Mature Luminal,Epithelial
8.05e-199,1.577060141,0.467,0.127,2.3899999999999997e-194,Mature Luminal,TFF3,subset,1.577060141,Mature Luminal,Epithelial
0,1.528727155,0.958,0.282,0,Mature Luminal,KRT8,subset,1.528727155,Mature Luminal,Epithelial
0,1.527746516,0.842,0.271,0,Mature Luminal,MAFF,subset,1.527746516,Mature Luminal,Epithelial
0,1.519386063,0.945,0.253,0,Mature Luminal,CLDN4,subset,1.519386063,Mature Luminal,Epithelial
0,1.463247961,0.851,0.122,0,Mature Luminal,WFDC2,subset,1.463247961,Mature Luminal,Epithelial
0,1.454274489,0.886,0.293,0,Mature Luminal,TM4SF1,subset,1.454274489,Mature Luminal,Epithelial
0,1.418521916,0.923,0.207,0,Mature Luminal,EFHD1,subset,1.418521916,Mature Luminal,Epithelial
4.35e-195,1.412781952,0.416,0.111,1.29e-190,Mature Luminal,SERPINA1,subset,1.412781952,Mature Luminal,Epithelial
0,1.396039386,0.767,0.113,0,Mature Luminal,ANKRD30A,subset,1.396039386,Mature Luminal,Epithelial
0,3.932460531,0.943,0.046,0,Myoepithelial,KRT14,subset,3.932460531,Myoepithelial,Epithelial
0,3.564221208,0.913,0.051,0,Myoepithelial,KRT17,subset,3.564221208,Myoepithelial,Epithelial
0,2.640830878,0.863,0.094,0,Myoepithelial,MYLK,subset,2.640830878,Myoepithelial,Epithelial
0,2.551835796,0.883,0.045,0,Myoepithelial,KRT5,subset,2.551835796,Myoepithelial,Epithelial
0,2.534837805,0.956,0.17,0,Myoepithelial,TAGLN,subset,2.534837805,Myoepithelial,Epithelial
0,2.418392361,0.625,0.029,0,Myoepithelial,ACTG2,subset,2.418392361,Myoepithelial,Epithelial
0,2.363766432,0.897,0.166,0,Myoepithelial,DST,subset,2.363766432,Myoepithelial,Epithelial
0,2.328548261,0.91,0.182,0,Myoepithelial,ACTA2,subset,2.328548261,Myoepithelial,Epithelial
0,2.300498743,0.741,0.057,0,Myoepithelial,CXCL14,subset,2.300498743,Myoepithelial,Epithelial
0,2.201950584,0.935,0.33,0,Myoepithelial,CSRP1,subset,2.201950584,Myoepithelial,Epithelial
0,2.137669854,0.636,0.029,0,Myoepithelial,CNN1,subset,2.137669854,Myoepithelial,Epithelial
0,2.095952886,0.869,0.047,0,Myoepithelial,C2orf40,subset,2.095952886,Myoepithelial,Epithelial
0,2.08569685,0.872,0.156,0,Myoepithelial,FBXO32,subset,2.08569685,Myoepithelial,Epithelial
0,2.080437116,0.954,0.309,0,Myoepithelial,MT1X,subset,2.080437116,Myoepithelial,Epithelial
0,2.040944898,0.773,0.099,0,Myoepithelial,SFN,subset,2.040944898,Myoepithelial,Epithelial
0,2.036742885,0.909,0.192,0,Myoepithelial,MT1E,subset,2.036742885,Myoepithelial,Epithelial
0,2.033885051,0.86,0.126,0,Myoepithelial,CRYAB,subset,2.033885051,Myoepithelial,Epithelial
0,1.993289007,0.98,0.564,0,Myoepithelial,MT2A,subset,1.993289007,Myoepithelial,Epithelial
0,1.979910618,0.923,0.174,0,Myoepithelial,TPM2,subset,1.979910618,Myoepithelial,Epithelial
0,1.789418622,0.923,0.409,0,Myoepithelial,EGR1,subset,1.789418622,Myoepithelial,Epithelial
