p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
4.05e-220,1.30316323,0.834,0.256,1.1999999999999998e-215,Cycling Myeloid,CTSZ,subset,1.30316323,Cycling_Myeloid,Mye
3.26e-163,1.29119042,0.935,0.427,9.679999999999998e-159,Cycling Myeloid,HLA-DRB1,subset,1.29119042,Cycling_Myeloid,Mye
3.0499999999999996e-200,1.283723689,0.896,0.318,9.079999999999998e-196,Cycling Myeloid,STMN1,subset,1.283723689,Cycling_Myeloid,Mye
4.6899999999999996e-179,1.254822308,0.929,0.394,1.3899999999999997e-174,Cycling Myeloid,HLA-DPB1,subset,1.254822308,Cycling_Myeloid,Mye
5.249999999999999e-200,1.242638665,0.922,0.561,1.5599999999999999e-195,Cycling Myeloid,TUBB,subset,1.242638665,Cycling_Myeloid,Mye
1.6899999999999997e-185,1.22839136,0.892,0.281,5.04e-181,Cycling Myeloid,HLA-DQB1,subset,1.22839136,Cycling_Myeloid,Mye
2.0299999999999997e-153,1.227909028,0.918,0.488,6.03e-149,Cycling Myeloid,CST3,subset,1.227909028,Cycling_Myeloid,Mye
1.1699999999999998e-103,1.227498901,0.564,0.136,3.4699999999999997e-99,Cycling Myeloid,CCL2,subset,1.227498901,Cycling_Myeloid,Mye
4.5999999999999996e-92,1.205736233,0.734,0.366,1.3699999999999999e-87,Cycling Myeloid,HIST1H4C,subset,1.205736233,Cycling_Myeloid,Mye
2.1599999999999994e-253,1.190155354,0.961,0.692,6.409999999999999e-249,Cycling Myeloid,H2AFZ,subset,1.190155354,Cycling_Myeloid,Mye
4.12e-167,1.176163962,0.844,0.241,1.2299999999999998e-162,Cycling Myeloid,HLA-DQA1,subset,1.176163962,Cycling_Myeloid,Mye
9.459999999999998e-174,1.176112456,0.903,0.556,2.8099999999999996e-169,Cycling Myeloid,PSAP,subset,1.176112456,Cycling_Myeloid,Mye
8.310000000000001e-122,1.175490043,0.43,0.054,2.47e-117,Cycling Myeloid,IL1B,subset,1.175490043,Cycling_Myeloid,Mye
3.82e-128,1.171818431,0.57,0.11,1.1400000000000001e-123,Cycling Myeloid,CCL3,subset,1.171818431,Cycling_Myeloid,Mye
9.129999999999999e-179,1.170660693,0.866,0.399,2.7199999999999995e-174,Cycling Myeloid,GRN,subset,1.170660693,Cycling_Myeloid,Mye
2.2499999999999998e-257,1.1635101,0.726,0.079,6.679999999999999e-253,Cycling Myeloid,CYBB,subset,1.1635101,Cycling_Myeloid,Mye
7.749999999999998e-107,1.158412707,0.816,0.502,2.3e-102,Cycling Myeloid,CTSD,subset,1.158412707,Cycling_Myeloid,Mye
1.87e-255,1.149745152,0.683,0.063,5.55e-251,Cycling Myeloid,MNDA,subset,1.149745152,Cycling_Myeloid,Mye
1.0999999999999998e-194,1.123764017,0.702,0.112,3.2799999999999997e-190,Cycling Myeloid,SERPINA1,subset,1.123764017,Cycling_Myeloid,Mye
5.709999999999999e-193,1.115863423,0.687,0.106,1.6999999999999998e-188,Cycling Myeloid,CD14,subset,1.115863423,Cycling_Myeloid,Mye
5.929999999999999e-171,1.108602122,0.927,0.375,1.7599999999999997e-166,Cycling Myeloid,LAPTM5,subset,1.108602122,Cycling_Myeloid,Mye
1.42e-192,1.101483255,0.721,0.127,4.22e-188,Cycling Myeloid,TGFBI,subset,1.101483255,Cycling_Myeloid,Mye
5.6400000000000005e-273,1.098312249,0.65,0.046,1.68e-268,Cycling Myeloid,MKI67,subset,1.098312249,Cycling_Myeloid,Mye
2.2899999999999996e-174,1.09524079,0.857,0.355,6.82e-170,Cycling Myeloid,YWHAH,subset,1.09524079,Cycling_Myeloid,Mye
8.18e-156,1.090404928,0.762,0.201,2.4299999999999997e-151,Cycling Myeloid,PLAUR,subset,1.090404928,Cycling_Myeloid,Mye
1.26e-266,1.077349239,0.775,0.093,3.74e-262,Cycling Myeloid,LST1,subset,1.077349239,Cycling_Myeloid,Mye
1.0399999999999998e-165,1.057142432,0.855,0.269,3.1e-161,Cycling Myeloid,HLA-DMA,subset,1.057142432,Cycling_Myeloid,Mye
2.9699999999999995e-231,1.054399376,0.762,0.113,8.829999999999998e-227,Cycling Myeloid,C1orf162,subset,1.054399376,Cycling_Myeloid,Mye
2.2999999999999996e-182,1.048771822,0.546,0.056,6.829999999999999e-178,Cycling Myeloid,UBE2C,subset,1.048771822,Cycling_Myeloid,Mye
4.27e-115,1.044653817,0.371,0.038,1.2699999999999999e-110,Cycling Myeloid,F13A1,subset,1.044653817,Cycling_Myeloid,Mye
3.37e-90,1.040955943,0.527,0.137,1e-85,Cycling Myeloid,PLTP,subset,1.040955943,Cycling_Myeloid,Mye
4.469999999999999e-224,1.030951615,0.67,0.082,1.33e-219,Cycling Myeloid,FCGR3A,subset,1.030951615,Cycling_Myeloid,Mye
3.579999999999999e-234,1.013125501,0.57,0.039,1.0599999999999998e-229,Cycling Myeloid,RRM2,subset,1.013125501,Cycling_Myeloid,Mye
3.0499999999999997e-153,1.004650511,0.795,0.259,9.07e-149,Cycling Myeloid,CTSH,subset,1.004650511,Cycling_Myeloid,Mye
8.209999999999998e-130,1.001176929,0.819,0.331,2.4399999999999996e-125,Cycling Myeloid,HMGB2,subset,1.001176929,Cycling_Myeloid,Mye
7.829999999999999e-215,0.993176121,0.68,0.086,2.3299999999999997e-210,Cycling Myeloid,FAM26F,subset,0.993176121,Cycling_Myeloid,Mye
8.3500000000000005e-44,0.98188033,0.294,0.073,2.48e-39,Cycling Myeloid,CXCL8,subset,0.98188033,Cycling_Myeloid,Mye
2.7999999999999993e-227,0.979886881,0.629,0.06,8.319999999999999e-223,Cycling Myeloid,IGSF6,subset,0.979886881,Cycling_Myeloid,Mye
2.93e-160,0.979852874,0.823,0.232,8.72e-156,Cycling Myeloid,ITGB2,subset,0.979852874,Cycling_Myeloid,Mye
4.52e-127,0.978958142,0.857,0.418,1.34e-122,Cycling Myeloid,TYMP,subset,0.978958142,Cycling_Myeloid,Mye
7.409999999999999e-233,0.970329747,0.562,0.039,2.1999999999999997e-228,Cycling Myeloid,TOP2A,subset,0.970329747,Cycling_Myeloid,Mye
1.7599999999999998e-162,0.963488979,0.886,0.459,5.239999999999999e-158,Cycling Myeloid,AP2S1,subset,0.963488979,Cycling_Myeloid,Mye
1.81e-81,0.956347241,0.361,0.059,5.3800000000000004e-77,Cycling Myeloid,G0S2,subset,0.956347241,Cycling_Myeloid,Mye
7.71e-111,0.945768815,0.596,0.147,2.2899999999999997e-106,Cycling Myeloid,DAB2,subset,0.945768815,Cycling_Myeloid,Mye
6.729999999999999e-208,0.944404954,0.713,0.109,2e-203,Cycling Myeloid,MS4A7,subset,0.944404954,Cycling_Myeloid,Mye
1.93e-44,0.943655573,0.292,0.072,5.749999999999999e-40,Cycling Myeloid,CXCL3,subset,0.943655573,Cycling_Myeloid,Mye
1.69e-84,0.939693758,0.315,0.04,5.03e-80,Cycling Myeloid,MMP9,subset,0.939693758,Cycling_Myeloid,Mye
2.3099999999999997e-163,0.938958949,0.773,0.201,6.879999999999999e-159,Cycling Myeloid,RAB31,subset,0.938958949,Cycling_Myeloid,Mye
1.2899999999999997e-152,0.930251262,0.834,0.41,3.8399999999999995e-148,Cycling Myeloid,DEK,subset,0.930251262,Cycling_Myeloid,Mye
5.43e-233,0.928912891,0.598,0.049,1.61e-228,Cycling Myeloid,MS4A4A,subset,0.928912891,Cycling_Myeloid,Mye
3.1e-123,0.925936096,0.898,0.555,9.209999999999997e-119,Cycling Myeloid,PSME2,subset,0.925936096,Cycling_Myeloid,Mye
2.67e-149,0.924484877,0.756,0.206,7.929999999999998e-145,Cycling Myeloid,AP1S2,subset,0.924484877,Cycling_Myeloid,Mye
6.229999999999999e-229,0.924067136,0.706,0.091,1.8499999999999996e-224,Cycling Myeloid,PLEK,subset,0.924067136,Cycling_Myeloid,Mye
1.58e-132,0.921216148,0.486,0.066,4.699999999999999e-128,Cycling Myeloid,STAB1,subset,0.921216148,Cycling_Myeloid,Mye
2.87e-203,0.919216844,0.639,0.079,8.53e-199,Cycling Myeloid,FCGR2A,subset,0.919216844,Cycling_Myeloid,Mye
1.3799999999999998e-133,0.910841002,0.646,0.142,4.1099999999999993e-129,Cycling Myeloid,PTTG1,subset,0.910841002,Cycling_Myeloid,Mye
5.1199999999999996e-136,0.909747263,0.78,0.289,1.52e-131,Cycling Myeloid,PPT1,subset,0.909747263,Cycling_Myeloid,Mye
1.9499999999999998e-179,0.908342083,0.553,0.06,5.799999999999999e-175,Cycling Myeloid,CDKN3,subset,0.908342083,Cycling_Myeloid,Mye
1.01e-123,0.907542945,0.905,0.415,3.009999999999999e-119,Cycling Myeloid,COTL1,subset,0.907542945,Cycling_Myeloid,Mye
4.0199999999999994e-143,0.905834604,0.89,0.482,1.2e-138,Cycling Myeloid,VAMP8,subset,0.905834604,Cycling_Myeloid,Mye
1.25e-93,0.90079875,0.659,0.227,3.71e-89,Cycling Myeloid,CTSL,subset,0.90079875,Cycling_Myeloid,Mye
2.4099999999999998e-96,0.899801161,0.749,0.328,7.15e-92,Cycling Myeloid,FCGRT,subset,0.899801161,Cycling_Myeloid,Mye
2.4599999999999996e-144,0.897554234,0.981,0.861,7.319999999999999e-140,Cycling Myeloid,PFN1,subset,0.897554234,Cycling_Myeloid,Mye
2.69e-258,0.895695385,0.665,0.059,7.989999999999999e-254,Cycling Myeloid,CSF1R,subset,0.895695385,Cycling_Myeloid,Mye
2.0099999999999998e-94,0.893890321,0.661,0.213,5.96e-90,Cycling Myeloid,SGK1,subset,0.893890321,Cycling_Myeloid,Mye
3.2300000000000004e-123,0.884170515,0.741,0.223,9.599999999999997e-119,Cycling Myeloid,ALOX5AP,subset,0.884170515,Cycling_Myeloid,Mye
3.3399999999999996e-188,0.883739551,0.639,0.087,9.94e-184,Cycling Myeloid,RASSF4,subset,0.883739551,Cycling_Myeloid,Mye
4.729999999999999e-189,0.882778731,0.516,0.045,1.4099999999999998e-184,Cycling Myeloid,TREM2,subset,0.882778731,Cycling_Myeloid,Mye
3.4599999999999994e-110,0.879887315,0.896,0.497,1.03e-105,Cycling Myeloid,CYBA,subset,0.879887315,Cycling_Myeloid,Mye
3.99e-157,0.879842779,0.687,0.144,1.1899999999999998e-152,Cycling Myeloid,SNX10,subset,0.879842779,Cycling_Myeloid,Mye
2.48e-103,0.869191472,0.911,0.543,7.36e-99,Cycling Myeloid,LGALS1,subset,0.869191472,Cycling_Myeloid,Mye
5.439999999999999e-211,0.868218137,0.65,0.076,1.6199999999999998e-206,Cycling Myeloid,ADAP2,subset,0.868218137,Cycling_Myeloid,Mye
1.56e-66,0.861724317,0.322,0.059,4.63e-62,Cycling Myeloid,CCL3L3,subset,0.861724317,Cycling_Myeloid,Mye
9.33e-201,0.837469127,0.585,0.06,2.7699999999999996e-196,Cycling Myeloid,NUSAP1,subset,0.837469127,Cycling_Myeloid,Mye
7.6e-129,0.825062276,0.726,0.239,2.26e-124,Cycling Myeloid,RNF130,subset,0.825062276,Cycling_Myeloid,Mye
4.229999999999999e-112,0.823362641,0.834,0.448,1.2599999999999998e-107,Cycling Myeloid,H2AFV,subset,0.823362641,Cycling_Myeloid,Mye
1.09e-181,0.822188062,0.527,0.051,3.2499999999999995e-177,Cycling Myeloid,CDK1,subset,0.822188062,Cycling_Myeloid,Mye
1.5999999999999998e-129,0.815957546,0.95,0.708,4.76e-125,Cycling Myeloid,ARPC2,subset,0.815957546,Cycling_Myeloid,Mye
1.39e-185,0.815664424,0.633,0.087,4.1199999999999996e-181,Cycling Myeloid,TK1,subset,0.815664424,Cycling_Myeloid,Mye
7.16e-139,0.813535656,0.78,0.228,2.1299999999999998e-134,Cycling Myeloid,CTSS,subset,0.813535656,Cycling_Myeloid,Mye
6.809999999999998e-183,0.812707353,0.508,0.045,2.02e-178,Cycling Myeloid,VSIG4,subset,0.812707353,Cycling_Myeloid,Mye
1.39e-92,0.798573128,0.81,0.41,4.13e-88,Cycling Myeloid,RANBP1,subset,0.798573128,Cycling_Myeloid,Mye
2.1900000000000002e-80,0.795708066,0.797,0.438,6.5e-76,Cycling Myeloid,GLUL,subset,0.795708066,Cycling_Myeloid,Mye
1.9099999999999998e-87,0.790153368,0.518,0.133,5.69e-83,Cycling Myeloid,HBEGF,subset,0.790153368,Cycling_Myeloid,Mye
1.04e-138,0.79008182,0.959,0.806,3.1099999999999996e-134,Cycling Myeloid,HMGB1,subset,0.79008182,Cycling_Myeloid,Mye
5.78e-117,0.788287507,0.395,0.045,1.7199999999999998e-112,Cycling Myeloid,IL1RN,subset,0.788287507,Cycling_Myeloid,Mye
3.319999999999999e-176,0.787025858,0.693,0.13,9.88e-172,Cycling Myeloid,CCDC88A,subset,0.787025858,Cycling_Myeloid,Mye
1.0899999999999999e-134,0.787013194,0.931,0.691,3.2399999999999997e-130,Cycling Myeloid,ARPC3,subset,0.787013194,Cycling_Myeloid,Mye
1.4999999999999998e-104,0.786549286,0.771,0.319,4.46e-100,Cycling Myeloid,GNAI2,subset,0.786549286,Cycling_Myeloid,Mye
7e-124,0.782373718,0.95,0.707,2.0799999999999995e-119,Cycling Myeloid,YBX1,subset,0.782373718,Cycling_Myeloid,Mye
1.32e-102,0.776074925,0.76,0.318,3.91e-98,Cycling Myeloid,GSTO1,subset,0.776074925,Cycling_Myeloid,Mye
1.1100000000000001e-91,0.772738328,0.704,0.266,3.3099999999999996e-87,Cycling Myeloid,MARCKS,subset,0.772738328,Cycling_Myeloid,Mye
2.62e-116,0.762216769,0.719,0.227,7.779999999999999e-112,Cycling Myeloid,CKS1B,subset,0.762216769,Cycling_Myeloid,Mye
6.039999999999999e-182,0.758534937,0.583,0.07,1.7999999999999997e-177,Cycling Myeloid,CENPF,subset,0.758534937,Cycling_Myeloid,Mye
5.029999999999999e-185,0.758272322,0.659,0.102,1.4899999999999997e-180,Cycling Myeloid,FGL2,subset,0.758272322,Cycling_Myeloid,Mye
2.17e-88,0.757740748,0.832,0.446,6.44e-84,Cycling Myeloid,CALM3,subset,0.757740748,Cycling_Myeloid,Mye
1.6799999999999997e-96,0.748309672,0.585,0.156,4.99e-92,Cycling Myeloid,TMEM176A,subset,0.748309672,Cycling_Myeloid,Mye
3.9e-81,0.74637877,0.797,0.389,1.16e-76,Cycling Myeloid,SOD2,subset,0.74637877,Cycling_Myeloid,Mye
3.0699999999999998e-90,0.741459501,0.78,0.322,9.110000000000001e-86,Cycling Myeloid,CTSC,subset,0.741459501,Cycling_Myeloid,Mye
1.78e-120,0.740314605,0.708,0.222,5.29e-116,Cycling Myeloid,MFSD1,subset,0.740314605,Cycling_Myeloid,Mye
4.16e-97,0.738816477,0.758,0.286,1.24e-92,Cycling Myeloid,FABP5,subset,0.738816477,Cycling_Myeloid,Mye
2.7799999999999996e-43,0.734908659,0.365,0.116,8.27e-39,Cycling Myeloid,HLA-DQA2,subset,0.734908659,Cycling_Myeloid,Mye
3.62e-74,0.728817006,0.348,0.061,1.0799999999999999e-69,Cycling Myeloid,MMP19,subset,0.728817006,Cycling_Myeloid,Mye
3.5099999999999994e-133,0.727273164,0.732,0.2,1.0399999999999999e-128,Cycling Myeloid,SAMHD1,subset,0.727273164,Cycling_Myeloid,Mye
1.3e-139,0.726951066,0.568,0.106,3.88e-135,Cycling Myeloid,BCL2A1,subset,0.726951066,Cycling_Myeloid,Mye
6.299999999999999e-88,0.724984973,0.747,0.317,1.87e-83,Cycling Myeloid,LAP3,subset,0.724984973,Cycling_Myeloid,Mye
3.91e-80,0.721114676,0.728,0.318,1.16e-75,Cycling Myeloid,TUBA1C,subset,0.721114676,Cycling_Myeloid,Mye
5.079999999999999e-118,0.718315155,0.484,0.078,1.51e-113,Cycling Myeloid,CPVL,subset,0.718315155,Cycling_Myeloid,Mye
2.3499999999999997e-188,0.717757822,0.592,0.072,6.979999999999999e-184,Cycling Myeloid,LAIR1,subset,0.717757822,Cycling_Myeloid,Mye
3.46e-195,0.71640291,0.637,0.081,1.0299999999999999e-190,Cycling Myeloid,CLEC7A,subset,0.71640291,Cycling_Myeloid,Mye
2.1700000000000002e-85,0.714337552,0.836,0.507,6.4599999999999995e-81,Cycling Myeloid,ATP6V0B,subset,0.714337552,Cycling_Myeloid,Mye
1.3999999999999999e-114,0.7113612,0.503,0.091,4.159999999999999e-110,Cycling Myeloid,HMOX1,subset,0.7113612,Cycling_Myeloid,Mye
1.2599999999999999e-83,0.708642684,0.659,0.234,3.7600000000000004e-79,Cycling Myeloid,MAFB,subset,0.708642684,Cycling_Myeloid,Mye
2.01e-88,0.707470921,0.909,0.623,5.99e-84,Cycling Myeloid,SLC25A5,subset,0.707470921,Cycling_Myeloid,Mye
8.509999999999999e-159,0.705721154,0.68,0.136,2.53e-154,Cycling Myeloid,HLA-DMB,subset,0.705721154,Cycling_Myeloid,Mye
1.4499999999999998e-174,0.703631171,0.557,0.065,4.3199999999999995e-170,Cycling Myeloid,CENPM,subset,0.703631171,Cycling_Myeloid,Mye
1.2699999999999999e-203,0.700660048,0.566,0.053,3.78e-199,Cycling Myeloid,HCK,subset,0.700660048,Cycling_Myeloid,Mye
9.59e-111,0.699517936,0.339,0.033,2.8499999999999997e-106,Cycling Myeloid,FOLR2,subset,0.699517936,Cycling_Myeloid,Mye
5.8e-102,0.698859936,0.62,0.17,1.72e-97,Cycling Myeloid,TMEM176B,subset,0.698859936,Cycling_Myeloid,Mye
4.13e-53,0.696177127,0.268,0.051,1.2299999999999999e-48,Cycling Myeloid,CXCL9,subset,0.696177127,Cycling_Myeloid,Mye
7.319999999999999e-92,0.692635381,0.868,0.459,2.18e-87,Cycling Myeloid,ANXA5,subset,0.692635381,Cycling_Myeloid,Mye
1.41e-142,0.691779771,0.648,0.133,4.18e-138,Cycling Myeloid,LGALS9,subset,0.691779771,Cycling_Myeloid,Mye
1.3e-89,0.691093128,0.806,0.373,3.87e-85,Cycling Myeloid,RGS10,subset,0.691093128,Cycling_Myeloid,Mye
3.3299999999999996e-99,0.688986682,0.678,0.234,9.89e-95,Cycling Myeloid,DNMT1,subset,0.688986682,Cycling_Myeloid,Mye
4.19e-138,0.685251461,0.43,0.043,1.2399999999999998e-133,Cycling Myeloid,CDC20,subset,0.685251461,Cycling_Myeloid,Mye
1.3e-189,0.684119585,0.516,0.047,3.85e-185,Cycling Myeloid,RAD51AP1,subset,0.684119585,Cycling_Myeloid,Mye
5.93e-120,0.683143819,0.641,0.16,1.7599999999999999e-115,Cycling Myeloid,ARHGAP18,subset,0.683143819,Cycling_Myeloid,Mye
5.34e-105,0.680832728,0.346,0.038,1.59e-100,Cycling Myeloid,OSM,subset,0.680832728,Cycling_Myeloid,Mye
8.99e-100,0.677561447,0.909,0.611,2.67e-95,Cycling Myeloid,COX8A,subset,0.677561447,Cycling_Myeloid,Mye
1.33e-88,0.677031403,0.663,0.246,3.97e-84,Cycling Myeloid,CREG1,subset,0.677031403,Cycling_Myeloid,Mye
2.15e-90,0.677029856,0.717,0.273,6.4e-86,Cycling Myeloid,EIF4EBP1,subset,0.677029856,Cycling_Myeloid,Mye
1.9999999999999997e-185,0.675906912,0.54,0.06,5.94e-181,Cycling Myeloid,LILRB4,subset,0.675906912,Cycling_Myeloid,Mye
2.63e-30,0.674835658,0.402,0.182,7.820000000000001e-26,Cycling Myeloid,FN1,subset,0.674835658,Cycling_Myeloid,Mye
8.47e-113,0.673984684,0.629,0.169,2.52e-108,Cycling Myeloid,HNMT,subset,0.673984684,Cycling_Myeloid,Mye
2.13e-66,0.67096195300000006,0.922,0.71,6.33e-62,Cycling Myeloid,SAT1,subset,0.67096195300000006,Cycling_Myeloid,Mye
9.480000000000001e-85,0.670234089,0.773,0.368,2.82e-80,Cycling Myeloid,H2AFY,subset,0.670234089,Cycling_Myeloid,Mye
4.249999999999999e-157,0.669165313,0.624,0.112,1.2599999999999999e-152,Cycling Myeloid,TNFSF13B,subset,0.669165313,Cycling_Myeloid,Mye
5.76e-181,0.66698140400000006,0.514,0.05,1.7099999999999996e-176,Cycling Myeloid,FCGR1A,subset,0.66698140400000006,Cycling_Myeloid,Mye
3.6699999999999995e-197,0.666356365,0.592,0.068,1.09e-192,Cycling Myeloid,RNASE6,subset,0.666356365,Cycling_Myeloid,Mye
5.5199999999999996e-92,0.664647494,0.527,0.129,1.6399999999999998e-87,Cycling Myeloid,C15orf48,subset,0.664647494,Cycling_Myeloid,Mye
6.169999999999999e-193,0.664612245,0.536,0.047,1.84e-188,Cycling Myeloid,TPX2,subset,0.664612245,Cycling_Myeloid,Mye
1.2799999999999998e-215,0.660710888,0.579,0.051,3.7899999999999995e-211,Cycling Myeloid,BIRC5,subset,0.660710888,Cycling_Myeloid,Mye
3.7799999999999996e-56,0.65913501,0.745,0.432,1.13e-51,Cycling Myeloid,DUT,subset,0.65913501,Cycling_Myeloid,Mye
6.540000000000001e-86,0.658937466,0.855,0.499,1.94e-81,Cycling Myeloid,ANP32B,subset,0.658937466,Cycling_Myeloid,Mye
5.819999999999999e-87,0.65633567,0.7,0.281,1.73e-82,Cycling Myeloid,IFNGR2,subset,0.65633567,Cycling_Myeloid,Mye
3.39e-179,0.655872154,0.585,0.071,1.0099999999999998e-174,Cycling Myeloid,SYK,subset,0.655872154,Cycling_Myeloid,Mye
1.8e-78,0.653944096,0.855,0.504,5.34e-74,Cycling Myeloid,ATP6V1F,subset,0.653944096,Cycling_Myeloid,Mye
3.23e-129,0.647614555,0.395,0.04,9.61e-125,Cycling Myeloid,MRC1,subset,0.647614555,Cycling_Myeloid,Mye
5.290000000000001e-97,0.64755413,0.585,0.156,1.57e-92,Cycling Myeloid,ATP6V1B2,subset,0.64755413,Cycling_Myeloid,Mye
6.27e-61,0.64654516,0.421,0.12,1.8599999999999997e-56,Cycling Myeloid,FBP1,subset,0.64654516,Cycling_Myeloid,Mye
1.04e-86,0.644255706,0.752,0.33,3.0899999999999996e-82,Cycling Myeloid,FAM96A,subset,0.644255706,Cycling_Myeloid,Mye
3.1099999999999996e-160,0.642809947,0.536,0.067,9.249999999999999e-156,Cycling Myeloid,IFI30,subset,0.642809947,Cycling_Myeloid,Mye
7.999999999999999e-42,0.641992609,0.402,0.14,2.38e-37,Cycling Myeloid,CXCL2,subset,0.641992609,Cycling_Myeloid,Mye
3.3399999999999995e-109,0.64113863,0.505,0.096,9.94e-105,Cycling Myeloid,PLAU,subset,0.64113863,Cycling_Myeloid,Mye
6.1e-108,0.640187248,0.648,0.179,1.81e-103,Cycling Myeloid,SMC4,subset,0.640187248,Cycling_Myeloid,Mye
2.31e-28,0.639548941,0.181,0.045,6.859999999999999e-24,Cycling Myeloid,MT1G,subset,0.639548941,Cycling_Myeloid,Mye
7.52e-67,0.637000123,0.909,0.589,2.2399999999999998e-62,Cycling Myeloid,ANXA2,subset,0.637000123,Cycling_Myeloid,Mye
9.59e-71,0.632301042,0.59,0.214,2.85e-66,Cycling Myeloid,LGMN,subset,0.632301042,Cycling_Myeloid,Mye
1.39e-170,0.632041064,0.484,0.048,4.119999999999999e-166,Cycling Myeloid,CD163,subset,0.632041064,Cycling_Myeloid,Mye
8.15e-134,0.630186025,0.408,0.039,2.4199999999999996e-129,Cycling Myeloid,CCNB2,subset,0.630186025,Cycling_Myeloid,Mye
1.48e-48,0.628572612,0.672,0.337,4.41e-44,Cycling Myeloid,ARL6IP1,subset,0.628572612,Cycling_Myeloid,Mye
2.85e-81,0.627851913,0.797,0.36,8.49e-77,Cycling Myeloid,EMP3,subset,0.627851913,Cycling_Myeloid,Mye
5.23e-71,0.626906364,0.19,0.013,1.56e-66,Cycling Myeloid,FCGBP,subset,0.626906364,Cycling_Myeloid,Mye
2.63e-131,0.626614873,0.577,0.111,7.83e-127,Cycling Myeloid,SMC2,subset,0.626614873,Cycling_Myeloid,Mye
9.7e-61,0.625963716,0.883,0.586,2.8799999999999997e-56,Cycling Myeloid,POMP,subset,0.625963716,Cycling_Myeloid,Mye
