p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
7.91e-30,1.188767628,0.84,0.123,2.35e-25,Cycling PVL,COL3A1,subset,1.188767628,Cycling PVL,Peri
1.25e-17,1.183665168,0.92,0.412,3.72e-13,Cycling PVL,RANBP1,subset,1.183665168,Cycling PVL,Peri
1.13e-28,1.174098529,0.88,0.163,3.37e-24,Cycling PVL,PRKCDBP,subset,1.174098529,Cycling PVL,Peri
1.21e-21,1.17049365,0.96,0.616,3.59e-17,Cycling PVL,HMGN2,subset,1.17049365,Cycling PVL,Peri
2.5199999999999997e-30,1.154909994,0.84,0.123,7.500000000000001e-26,Cycling PVL,MAP1B,subset,1.154909994,Cycling PVL,Peri
1.12e-17,1.154485677,0.54,0.07,3.34e-13,Cycling PVL,C11orf96,subset,1.154485677,Cycling PVL,Peri
1.65e-22,1.145853922,0.72,0.117,4.92e-18,Cycling PVL,CPE,subset,1.145853922,Cycling PVL,Peri
1.86e-17,1.142200419,0.82,0.285,5.53e-13,Cycling PVL,LINC00152,subset,1.142200419,Cycling PVL,Peri
2.5299999999999997e-31,1.134613753,0.74,0.073,7.520000000000001e-27,Cycling PVL,4-Sep,subset,1.134613753,Cycling PVL,Peri
1.89e-17,1.12856107,0.7,0.157,5.63e-13,Cycling PVL,MEF2C,subset,1.12856107,Cycling PVL,Peri
4.44e-30,1.123176274,0.54,0.023,1.32e-25,Cycling PVL,EGFL6,subset,1.123176274,Cycling PVL,Peri
6.81e-21,1.120825492,0.6,0.078,2.02e-16,Cycling PVL,ITGA1,subset,1.120825492,Cycling PVL,Peri
1.07e-20,1.118795896,0.9,0.473,3.17e-16,Cycling PVL,ITGB1,subset,1.118795896,Cycling PVL,Peri
1.4200000000000002e-21,1.103621088,0.88,0.283,4.23e-17,Cycling PVL,SERPINH1,subset,1.103621088,Cycling PVL,Peri
3.76e-21,1.096024145,0.8,0.195,1.12e-16,Cycling PVL,MIR4435-2HG,subset,1.096024145,Cycling PVL,Peri
9.15e-19,1.090997958,0.9,0.323,2.72e-14,Cycling PVL,ID3,subset,1.090997958,Cycling PVL,Peri
3.16e-24,1.082043252,0.64,0.069,9.39e-20,Cycling PVL,PPP1R14A,subset,1.082043252,Cycling PVL,Peri
7.66e-21,1.081265795,0.8,0.185,2.28e-16,Cycling PVL,MFGE8,subset,1.081265795,Cycling PVL,Peri
3.44e-22,1.077537765,0.94,0.693,1.02e-17,Cycling PVL,H2AFZ,subset,1.077537765,Cycling PVL,Peri
6.190000000000001e-27,1.065642991,0.68,0.071,1.84e-22,Cycling PVL,PTN,subset,1.065642991,Cycling PVL,Peri
6.339999999999999e-23,1.060824348,0.48,0.03,1.88e-18,Cycling PVL,HIGD1B,subset,1.060824348,Cycling PVL,Peri
1.0799999999999999e-23,1.060815751,0.7,0.106,3.21e-19,Cycling PVL,JAG1,subset,1.060815751,Cycling PVL,Peri
4.69e-17,1.06058225,0.6,0.103,1.39e-12,Cycling PVL,GPX3,subset,1.06058225,Cycling PVL,Peri
1.75e-19,1.058773633,0.9,0.433,5.19e-15,Cycling PVL,DUT,subset,1.058773633,Cycling PVL,Peri
7.880000000000001e-33,1.048990842,0.66,0.041,2.34e-28,Cycling PVL,MAP3K7CL,subset,1.048990842,Cycling PVL,Peri
1.0100000000000001e-29,1.035216536,0.64,0.048,3e-25,Cycling PVL,KIAA0101,subset,1.035216536,Cycling PVL,Peri
1.4e-35,1.031604108,0.74,0.054,4.16e-31,Cycling PVL,GUCY1B3,subset,1.031604108,Cycling PVL,Peri
1.08e-16,1.013928051,0.92,0.398,3.22e-12,Cycling PVL,VPS29,subset,1.013928051,Cycling PVL,Peri
8.23e-13,1.007738063,0.6,0.144,2.45e-8,Cycling PVL,PTTG1,subset,1.007738063,Cycling PVL,Peri
3.24e-17,1.000654958,0.92,0.537,9.64e-13,Cycling PVL,7-Sep,subset,1.000654958,Cycling PVL,Peri
5.62e-11,0.978033468,0.76,0.328,1.67e-6,Cycling PVL,MINOS1,subset,0.978033468,Cycling PVL,Peri
8.200000000000001e-21,0.977835389,0.9,0.296,2.44e-16,Cycling PVL,CALU,subset,0.977835389,Cycling PVL,Peri
2.9e-19,0.975898212,0.52,0.057,8.63e-15,Cycling PVL,TPPP3,subset,0.975898212,Cycling PVL,Peri
5.4e-22,0.974547969,0.86,0.209,1.6e-17,Cycling PVL,CAV1,subset,0.974547969,Cycling PVL,Peri
7.879999999999999e-31,0.970741959,0.58,0.029,2.34e-26,Cycling PVL,COL5A3,subset,0.970741959,Cycling PVL,Peri
8.67e-19,0.970171919,0.8,0.206,2.58e-14,Cycling PVL,PTRF,subset,0.970171919,Cycling PVL,Peri
2.52e-13,0.968446382,0.88,0.474,7.5e-9,Cycling PVL,CD59,subset,0.968446382,Cycling PVL,Peri
1.6e-17,0.966836958,0.58,0.089,4.76e-13,Cycling PVL,POSTN,subset,0.966836958,Cycling PVL,Peri
9.06e-28,0.962667321,0.72,0.082,2.69e-23,Cycling PVL,PDGFRB,subset,0.962667321,Cycling PVL,Peri
2.16e-17,0.962474771,0.9,0.47,6.43e-13,Cycling PVL,NUCKS1,subset,0.962474771,Cycling PVL,Peri
1.34e-6,0.946285026,0.72,0.368,0.039741224,Cycling PVL,HIST1H4C,subset,0.946285026,Cycling PVL,Peri
1.66e-20,0.944053401,0.74,0.142,4.95e-16,Cycling PVL,LHFP,subset,0.944053401,Cycling PVL,Peri
2.12e-13,0.935785033,0.86,0.368,6.31e-9,Cycling PVL,CYB5R3,subset,0.935785033,Cycling PVL,Peri
1.19e-19,0.935561443,0.84,0.22,3.54e-15,Cycling PVL,SPARCL1,subset,0.935561443,Cycling PVL,Peri
1.75e-34,0.935146948,0.64,0.035,5.2e-30,Cycling PVL,COX4I2,subset,0.935146948,Cycling PVL,Peri
1.24e-25,0.934689899,0.48,0.022,3.6800000000000004e-21,Cycling PVL,WFDC1,subset,0.934689899,Cycling PVL,Peri
6.289999999999999e-40,0.93007347,0.66,0.026,1.87e-35,Cycling PVL,ENPEP,subset,0.93007347,Cycling PVL,Peri
9.1e-17,0.926473094,0.68,0.146,2.71e-12,Cycling PVL,SERPINF1,subset,0.926473094,Cycling PVL,Peri
3.85e-19,0.925082321,0.68,0.122,1.14e-14,Cycling PVL,FILIP1L,subset,0.925082321,Cycling PVL,Peri
3.9e-18,0.916253633,0.94,0.531,1.16e-13,Cycling PVL,TPM4,subset,0.916253633,Cycling PVL,Peri
1.5800000000000002e-27,0.91227905,0.8,0.118,4.6999999999999995e-23,Cycling PVL,TGFB1I1,subset,0.91227905,Cycling PVL,Peri
2.68e-13,0.910584656,0.5,0.09,7.98e-9,Cycling PVL,COL6A3,subset,0.910584656,Cycling PVL,Peri
7.7e-18,0.910492428,0.74,0.196,2.29e-13,Cycling PVL,PCNA,subset,0.910492428,Cycling PVL,Peri
7.74e-25,0.91032069,0.6,0.053,2.3e-20,Cycling PVL,BIRC5,subset,0.91032069,Cycling PVL,Peri
1.46e-7,0.908739429,0.52,0.172,0.004350674,Cycling PVL,PKIG,subset,0.908739429,Cycling PVL,Peri
1.32e-23,0.907730668,0.54,0.041,3.92e-19,Cycling PVL,TOP2A,subset,0.907730668,Cycling PVL,Peri
1.4e-25,0.905933156,0.64,0.062,4.1800000000000005e-21,Cycling PVL,PGF,subset,0.905933156,Cycling PVL,Peri
6.61e-13,0.901818963,0.96,0.71,1.96e-8,Cycling PVL,VIM,subset,0.901818963,Cycling PVL,Peri
3.93e-12,0.899511226,0.76,0.27,1.17e-7,Cycling PVL,ADIRF,subset,0.899511226,Cycling PVL,Peri
2.21e-16,0.898540351,0.9,0.518,6.57e-12,Cycling PVL,MGST3,subset,0.898540351,Cycling PVL,Peri
8.26e-24,0.897536671,0.64,0.072,2.46e-19,Cycling PVL,CENPF,subset,0.897536671,Cycling PVL,Peri
7.1e-27,0.891689229,0.62,0.057,2.11e-22,Cycling PVL,GJA4,subset,0.891689229,Cycling PVL,Peri
1.1e-20,0.88036475300000006,0.66,0.101,3.28e-16,Cycling PVL,LAMC1,subset,0.88036475300000006,Cycling PVL,Peri
9.99e-19,0.879469102,0.64,0.114,2.97e-14,Cycling PVL,NOTCH3,subset,0.879469102,Cycling PVL,Peri
1.34e-20,0.877384049,0.64,0.092,3.99e-16,Cycling PVL,NREP,subset,0.877384049,Cycling PVL,Peri
1.5600000000000002e-21,0.872194259,0.56,0.058,4.64e-17,Cycling PVL,UBE2C,subset,0.872194259,Cycling PVL,Peri
3.5999999999999997e-34,0.871801596,0.8,0.083,1.0700000000000001e-29,Cycling PVL,PRRX1,subset,0.871801596,Cycling PVL,Peri
1.22e-16,0.869564939,0.5,0.062,3.63e-12,Cycling PVL,NUSAP1,subset,0.869564939,Cycling PVL,Peri
1.77e-17,0.869082719,0.64,0.117,5.25e-13,Cycling PVL,VCAN,subset,0.869082719,Cycling PVL,Peri
7.04e-20,0.865271029,0.68,0.12,2.09e-15,Cycling PVL,MYO1B,subset,0.865271029,Cycling PVL,Peri
3.05e-17,0.862925468,0.64,0.12,9.06e-13,Cycling PVL,CLEC11A,subset,0.862925468,Cycling PVL,Peri
9.29e-19,0.86150429,0.8,0.202,2.76e-14,Cycling PVL,PRSS23,subset,0.86150429,Cycling PVL,Peri
1.34e-13,0.860746968,0.96,0.625,3.99e-9,Cycling PVL,SLC25A5,subset,0.860746968,Cycling PVL,Peri
3.65e-14,0.858353488,0.66,0.197,1.08e-9,Cycling PVL,HES4,subset,0.858353488,Cycling PVL,Peri
7.85e-15,0.855954682,0.78,0.275,2.34e-10,Cycling PVL,RHOC,subset,0.855954682,Cycling PVL,Peri
6.689999999999999e-24,0.850855682,0.6,0.058,1.99e-19,Cycling PVL,ANGPT2,subset,0.850855682,Cycling PVL,Peri
1.32e-9,0.843188892,0.76,0.348,3.93e-5,Cycling PVL,SLIRP,subset,0.843188892,Cycling PVL,Peri
8.22e-13,0.840403009,0.72,0.23,2.44e-8,Cycling PVL,CKS1B,subset,0.840403009,Cycling PVL,Peri
3.52e-21,0.827888434,0.7,0.115,1.05e-16,Cycling PVL,TFPI,subset,0.827888434,Cycling PVL,Peri
5.89e-24,0.827548467,0.7,0.094,1.75e-19,Cycling PVL,LAMA4,subset,0.827548467,Cycling PVL,Peri
1.0800000000000001e-26,0.82419712,0.6,0.046,3.22e-22,Cycling PVL,OLFML2A,subset,0.82419712,Cycling PVL,Peri
3.64e-16,0.822354877,0.96,0.806,1.08e-11,Cycling PVL,HMGB1,subset,0.822354877,Cycling PVL,Peri
1.57e-11,0.821206647,0.9,0.497,4.66e-7,Cycling PVL,ARPC5,subset,0.821206647,Cycling PVL,Peri
4.06e-14,0.819520066,0.94,0.572,1.21e-9,Cycling PVL,IFITM3,subset,0.819520066,Cycling PVL,Peri
2.01e-13,0.817656633,0.88,0.362,5.99e-9,Cycling PVL,CRIP2,subset,0.817656633,Cycling PVL,Peri
1.39e-7,0.816867455,0.3,0.051,0.004135195,Cycling PVL,CXCL9,subset,0.816867455,Cycling PVL,Peri
3.51e-14,0.816489865,0.6,0.15,1.04e-9,Cycling PVL,AC013461.1,subset,0.816489865,Cycling PVL,Peri
1.27e-17,0.815275046,0.76,0.204,3.78e-13,Cycling PVL,11-Sep,subset,0.815275046,Cycling PVL,Peri
7.16e-11,0.813192654,0.86,0.406,2.13e-6,Cycling PVL,NDUFA12,subset,0.813192654,Cycling PVL,Peri
1.8e-15,0.81138025,0.58,0.117,5.35e-11,Cycling PVL,MCM3,subset,0.81138025,Cycling PVL,Peri
2.96e-11,0.802200377,0.84,0.38,8.81e-7,Cycling PVL,PSMA4,subset,0.802200377,Cycling PVL,Peri
1.33e-15,0.796352985,0.74,0.199,3.96e-11,Cycling PVL,NNMT,subset,0.796352985,Cycling PVL,Peri
2.99e-14,0.795197778,0.62,0.145,8.89e-10,Cycling PVL,EPS8,subset,0.795197778,Cycling PVL,Peri
4.31e-12,0.794154642,0.58,0.16,1.28e-7,Cycling PVL,GLRX5,subset,0.794154642,Cycling PVL,Peri
2e-13,0.791461929,0.66,0.172,5.93e-9,Cycling PVL,RGS16,subset,0.791461929,Cycling PVL,Peri
5.41e-12,0.789083348,0.94,0.614,1.61e-7,Cycling PVL,CD63,subset,0.789083348,Cycling PVL,Peri
9.15e-15,0.788478572,0.8,0.29,2.72e-10,Cycling PVL,ACTN1,subset,0.788478572,Cycling PVL,Peri
3.74e-19,0.788052336,0.6,0.085,1.11e-14,Cycling PVL,UBE2T,subset,0.788052336,Cycling PVL,Peri
2.22e-15,0.787067707,0.5,0.07,6.59e-11,Cycling PVL,COL12A1,subset,0.787067707,Cycling PVL,Peri
6.71e-27,0.786277514,0.78,0.114,1.99e-22,Cycling PVL,FSTL1,subset,0.786277514,Cycling PVL,Peri
3.79e-9,0.774952602,0.96,0.676,1.12751e-4,Cycling PVL,COX7A2,subset,0.774952602,Cycling PVL,Peri
3.36e-27,0.773850148,0.64,0.058,9.989999999999999e-23,Cycling PVL,PLXDC1,subset,0.773850148,Cycling PVL,Peri
2.0900000000000002e-22,0.771731749,0.52,0.042,6.23e-18,Cycling PVL,RRM2,subset,0.771731749,Cycling PVL,Peri
3.1e-25,0.770605111,0.66,0.072,9.23e-21,Cycling PVL,OLFML2B,subset,0.770605111,Cycling PVL,Peri
2.45e-28,0.769183965,0.7,0.075,7.28e-24,Cycling PVL,DKK3,subset,0.769183965,Cycling PVL,Peri
3.59e-13,0.76581487,0.66,0.181,1.07e-8,Cycling PVL,SMC4,subset,0.76581487,Cycling PVL,Peri
2.73e-13,0.765769293,0.78,0.276,8.12e-9,Cycling PVL,RPA3,subset,0.765769293,Cycling PVL,Peri
2.18e-12,0.761027094,0.92,0.466,6.48e-8,Cycling PVL,TUBA1A,subset,0.761027094,Cycling PVL,Peri
2.47e-19,0.756579602,0.6,0.083,7.35e-15,Cycling PVL,MSRB3,subset,0.756579602,Cycling PVL,Peri
4.5e-12,0.754064374,0.78,0.292,1.34e-7,Cycling PVL,CNN3,subset,0.754064374,Cycling PVL,Peri
7.86e-16,0.753805,0.66,0.144,2.34e-11,Cycling PVL,CSRP2,subset,0.753805,Cycling PVL,Peri
1.12e-12,0.75180404,0.56,0.122,3.34e-8,Cycling PVL,PTP4A3,subset,0.75180404,Cycling PVL,Peri
1.84e-24,0.749849036,0.54,0.038,5.46e-20,Cycling PVL,CCDC102B,subset,0.749849036,Cycling PVL,Peri
6.3e-11,0.747223175,0.6,0.179,1.87e-6,Cycling PVL,RAB34,subset,0.747223175,Cycling PVL,Peri
1.6e-17,0.746783562,0.58,0.088,4.74e-13,Cycling PVL,SGCB,subset,0.746783562,Cycling PVL,Peri
1.81e-19,0.74654338,0.52,0.055,5.4e-15,Cycling PVL,COL5A1,subset,0.74654338,Cycling PVL,Peri
3.99e-13,0.744816789,0.92,0.461,1.19e-8,Cycling PVL,ANXA5,subset,0.744816789,Cycling PVL,Peri
3.99e-11,0.741056136,0.78,0.318,1.19e-6,Cycling PVL,FLNA,subset,0.741056136,Cycling PVL,Peri
2.7e-20,0.739259352,0.68,0.112,8.02e-16,Cycling PVL,EHD2,subset,0.739259352,Cycling PVL,Peri
6.34e-16,0.739018213,0.5,0.068,1.89e-11,Cycling PVL,PDGFA,subset,0.739018213,Cycling PVL,Peri
4.52e-7,0.736111724,0.5,0.181,0.013428751,Cycling PVL,HAT1,subset,0.736111724,Cycling PVL,Peri
3.87e-13,0.735845724,0.8,0.3,1.15e-8,Cycling PVL,ILK,subset,0.735845724,Cycling PVL,Peri
4.31e-16,0.733925257,0.5,0.065,1.28e-11,Cycling PVL,RCN3,subset,0.733925257,Cycling PVL,Peri
2.34e-14,0.73210304,0.78,0.246,6.95e-10,Cycling PVL,SERPING1,subset,0.73210304,Cycling PVL,Peri
1.53e-11,0.732030206,0.94,0.533,4.55e-7,Cycling PVL,DSTN,subset,0.732030206,Cycling PVL,Peri
5.27e-16,0.731090404,0.72,0.18,1.57e-11,Cycling PVL,DTYMK,subset,0.731090404,Cycling PVL,Peri
4.2299999999999997e-23,0.725803747,0.56,0.053,1.26e-18,Cycling PVL,CD248,subset,0.725803747,Cycling PVL,Peri
7.75e-11,0.724642027,0.82,0.358,2.3e-6,Cycling PVL,YWHAH,subset,0.724642027,Cycling PVL,Peri
8.82e-18,0.721999117,0.42,0.032,2.62e-13,Cycling PVL,NID2,subset,0.721999117,Cycling PVL,Peri
3.89e-15,0.719246394,0.62,0.131,1.16e-10,Cycling PVL,FKBP10,subset,0.719246394,Cycling PVL,Peri
4.86e-20,0.718595663,0.62,0.087,1.45e-15,Cycling PVL,CRISPLD2,subset,0.718595663,Cycling PVL,Peri
1.36e-10,0.717747462,0.62,0.196,4.05e-6,Cycling PVL,VKORC1,subset,0.717747462,Cycling PVL,Peri
8.19e-22,0.715857363,0.7,0.113,2.43e-17,Cycling PVL,SMC2,subset,0.715857363,Cycling PVL,Peri
1.2799999999999999e-23,0.715020628,0.58,0.052,3.79e-19,Cycling PVL,BMP1,subset,0.715020628,Cycling PVL,Peri
1.51e-12,0.713933297,0.7,0.216,4.5e-8,Cycling PVL,TMEM106C,subset,0.713933297,Cycling PVL,Peri
4.2e-9,0.711359809,0.66,0.266,1.24919e-4,Cycling PVL,NUDT4,subset,0.711359809,Cycling PVL,Peri
4.1100000000000004e-26,0.710254209,0.64,0.063,1.2200000000000001e-21,Cycling PVL,AKAP12,subset,0.710254209,Cycling PVL,Peri
1.21e-17,0.709482282,0.48,0.049,3.61e-13,Cycling PVL,TPX2,subset,0.709482282,Cycling PVL,Peri
8.579999999999999e-23,0.707942345,0.6,0.062,2.55e-18,Cycling PVL,MAD2L1,subset,0.707942345,Cycling PVL,Peri
6.2e-22,0.707024344,0.54,0.049,1.84e-17,Cycling PVL,RAD51AP1,subset,0.707024344,Cycling PVL,Peri
2.41e-12,0.705001311,0.88,0.539,7.15e-8,Cycling PVL,NAP1L1,subset,0.705001311,Cycling PVL,Peri
7.44e-9,0.704264007,0.78,0.38,2.21105e-4,Cycling PVL,TMEM165,subset,0.704264007,Cycling PVL,Peri
1.11e-8,0.702368274,0.68,0.288,3.29266e-4,Cycling PVL,LGALS3BP,subset,0.702368274,Cycling PVL,Peri
7.95e-19,0.694062047,0.58,0.079,2.36e-14,Cycling PVL,SMOC2,subset,0.694062047,Cycling PVL,Peri
3.77e-8,0.681329597,0.54,0.177,0.001119908,Cycling PVL,NDUFB8,subset,0.681329597,Cycling PVL,Peri
3e-19,0.680351322,0.62,0.094,8.93e-15,Cycling PVL,GGH,subset,0.680351322,Cycling PVL,Peri
1.18e-10,0.679573183,0.48,0.106,3.52e-6,Cycling PVL,ZFHX3,subset,0.679573183,Cycling PVL,Peri
1.41e-10,0.679103402,0.38,0.059,4.18e-6,Cycling PVL,CCNB1,subset,0.679103402,Cycling PVL,Peri
2.25e-25,0.677064389,0.48,0.029,6.6900000000000006e-21,Cycling PVL,PLN,subset,0.677064389,Cycling PVL,Peri
1.03e-8,0.67538969,0.98,0.787,3.04891e-4,Cycling PVL,CALM2,subset,0.67538969,Cycling PVL,Peri
4.34e-15,0.674506288,0.9,0.351,1.29e-10,Cycling PVL,IFI27,subset,0.674506288,Cycling PVL,Peri
5.79e-17,0.673989947,0.52,0.068,1.72e-12,Cycling PVL,CENPN,subset,0.673989947,Cycling PVL,Peri
1.44e-25,0.673579334,0.56,0.04,4.27e-21,Cycling PVL,S1PR3,subset,0.673579334,Cycling PVL,Peri
4.28e-22,0.671233893,0.66,0.089,1.27e-17,Cycling PVL,GUCY1A3,subset,0.671233893,Cycling PVL,Peri
2.66e-8,0.670902996,0.78,0.448,7.90665e-4,Cycling PVL,PTMS,subset,0.670902996,Cycling PVL,Peri
3.07e-15,0.669834491,0.58,0.109,9.12e-11,Cycling PVL,ADAMTS1,subset,0.669834491,Cycling PVL,Peri
8.3e-18,0.669312119,0.58,0.086,2.47e-13,Cycling PVL,SGCE,subset,0.669312119,Cycling PVL,Peri
1e-8,0.668641085,0.86,0.461,2.9808e-4,Cycling PVL,PSMB6,subset,0.668641085,Cycling PVL,Peri
4.89e-10,0.666573537,0.84,0.394,1.45e-5,Cycling PVL,LSM3,subset,0.666573537,Cycling PVL,Peri
1.27e-13,0.666205812,0.46,0.067,3.78e-9,Cycling PVL,CENPM,subset,0.666205812,Cycling PVL,Peri
1.84e-18,0.661499918,0.7,0.139,5.47e-14,Cycling PVL,TUBB6,subset,0.661499918,Cycling PVL,Peri
5.25e-9,0.659185332,0.6,0.201,1.56059e-4,Cycling PVL,ARHGAP29,subset,0.659185332,Cycling PVL,Peri
3.79e-10,0.658406703,0.54,0.144,1.13e-5,Cycling PVL,MAP2K1,subset,0.658406703,Cycling PVL,Peri
4.46e-8,0.657133729,0.92,0.589,0.001324933,Cycling PVL,MORF4L1,subset,0.657133729,Cycling PVL,Peri
1.07e-24,0.656990312,0.6,0.054,3.17e-20,Cycling PVL,LOXL2,subset,0.656990312,Cycling PVL,Peri
1.6e-11,0.653260861,0.7,0.23,4.75e-7,Cycling PVL,MED4,subset,0.653260861,Cycling PVL,Peri
3.21e-13,0.65116862,0.64,0.17,9.56e-9,Cycling PVL,PTK2,subset,0.65116862,Cycling PVL,Peri
1.03e-20,0.650701574,0.56,0.06,3.05e-16,Cycling PVL,FXYD6,subset,0.650701574,Cycling PVL,Peri
3.65e-10,0.649131688,0.74,0.3,1.08e-5,Cycling PVL,PDLIM1,subset,0.649131688,Cycling PVL,Peri
1.18e-19,0.648020535,0.56,0.067,3.5e-15,Cycling PVL,NID1,subset,0.648020535,Cycling PVL,Peri
2.13e-11,0.64645365,0.7,0.24,6.34e-7,Cycling PVL,RSU1,subset,0.64645365,Cycling PVL,Peri
2.73e-10,0.64574799,0.88,0.454,8.12e-6,Cycling PVL,SIVA1,subset,0.64574799,Cycling PVL,Peri
6.93e-10,0.645585798,0.62,0.22,2.06e-5,Cycling PVL,OAZ2,subset,0.645585798,Cycling PVL,Peri
5.66e-13,0.641997556,0.6,0.143,1.68e-8,Cycling PVL,ARL2,subset,0.641997556,Cycling PVL,Peri
2.09e-9,0.640525305,0.78,0.357,6.21e-5,Cycling PVL,MZT2B,subset,0.640525305,Cycling PVL,Peri
4.88e-9,0.637462195,0.72,0.296,1.45056e-4,Cycling PVL,VDAC3,subset,0.637462195,Cycling PVL,Peri
7.63e-21,0.634520373,0.5,0.049,2.27e-16,Cycling PVL,SULF1,subset,0.634520373,Cycling PVL,Peri
1.69e-13,0.633413699,0.58,0.134,5.02e-9,Cycling PVL,CRYAB,subset,0.633413699,Cycling PVL,Peri
1.87e-10,0.632741643,0.94,0.661,5.56e-6,Cycling PVL,RAN,subset,0.632741643,Cycling PVL,Peri
7.02e-14,0.632181261,0.28,0.014,2.09e-9,Cycling PVL,DPY19L2,subset,0.632181261,Cycling PVL,Peri
