p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
6.179999999999999e-209,1.302320296,0.507,0.127,1.84e-204,B cells Naive,NCF1,subset,1.302320296,B cells Naive,B
0,5.135759764,0.614,0.075,0,Plasmablasts,IGKV3-15,subset,5.135759764,Plasmablasts,B
0,5.063776353,0.857,0.112,0,Plasmablasts,IGHG1,subset,5.063776353,Plasmablasts,B
0,4.981664631,0.644,0.091,0,Plasmablasts,IGKV1-5,subset,4.981664631,Plasmablasts,B
0,4.969537716,0.66,0.108,0,Plasmablasts,IGKV3-20,subset,4.969537716,Plasmablasts,B
0,4.96360169,0.651,0.092,0,Plasmablasts,IGKV3-11,subset,4.96360169,Plasmablasts,B
0,4.949917303,0.614,0.07,0,Plasmablasts,IGKV1-9,subset,4.949917303,Plasmablasts,B
0,4.922830242,0.835,0.245,0,Plasmablasts,IGKC,subset,4.922830242,Plasmablasts,B
0,4.817424442,0.42,0.056,0,Plasmablasts,IGLV2-14,subset,4.817424442,Plasmablasts,B
0,4.763267455,0.662,0.088,0,Plasmablasts,IGKV4-1,subset,4.763267455,Plasmablasts,B
0,4.74180394,0.406,0.05,0,Plasmablasts,IGLV3-25,subset,4.74180394,Plasmablasts,B
0,4.56562836,0.485,0.064,0,Plasmablasts,IGLV1-40,subset,4.56562836,Plasmablasts,B
0,4.541731715,0.322,0.032,0,Plasmablasts,IGLV1-44,subset,4.541731715,Plasmablasts,B
0,4.531996209,0.34,0.033,0,Plasmablasts,IGHV6-1,subset,4.531996209,Plasmablasts,B
0,4.514516152,0.507,0.117,0,Plasmablasts,IGLC2,subset,4.514516152,Plasmablasts,B
0,4.426398393,0.323,0.041,0,Plasmablasts,IGLV1-51,subset,4.426398393,Plasmablasts,B
0,4.300267084,0.412,0.032,0,Plasmablasts,IGHV3-23,subset,4.300267084,Plasmablasts,B
0,4.25515104,0.43,0.036,0,Plasmablasts,IGHV3-21,subset,4.25515104,Plasmablasts,B
0,4.228912142,0.312,0.031,0,Plasmablasts,IGLV3-21,subset,4.228912142,Plasmablasts,B
0,4.223455881,0.346,0.065,0,Plasmablasts,IGLC3,subset,4.223455881,Plasmablasts,B
0,4.21844992,0.295,0.025,0,Plasmablasts,IGLV1-47,subset,4.21844992,Plasmablasts,B
